Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use_Chip,Exp_Type,Interest_Earned,Delinquent_Acc,Total_Revenue
721106133,Blue,435,0,97,20/08/23,Week-34,Q3,2023,2312,1789,5104,82,0.774,Swipe ,Grocery,1020.8,0,3244.8
721107258,Blue,390,1,120,20/08/23,Week-34,Q3,2023,5465,1967,14192,115,0.36,Chip ,Grocery,1561.12,0,3918.12
721109358,Blue,245,0,117,20/08/23,Week-34,Q3,2023,2583,0,4162,87,0,Chip ,Bills,998.88,0,1243.88
721111233,Blue,335,0,41,20/08/23,Week-34,Q3,2023,11964,800,4853,85,0.067,Chip ,Entertainment,1164.72,0,2299.72
721112508,Blue,390,0,86,20/08/23,Week-34,Q3,2023,5298,0,4834,80,0,Swipe ,Entertainment,483.4,0,873.4
721113333,Blue,125,1,107,20/08/23,Week-34,Q3,2023,1740,0,4751,93,0,Swipe ,Bills,1140.24,0,1265.24
721114458,Blue,150,0,109,20/08/23,Week-34,Q3,2023,34516,585,14319,96,0.017,Swipe ,Grocery,2577.42,0,3312.42
721115733,Blue,445,1,84,20/08/23,Week-34,Q3,2023,1591,894,3698,79,0.562,Chip ,Grocery,591.68,0,1930.68
721117533,Blue,340,1,117,20/08/23,Week-34,Q3,2023,2171,1418,1415,45,0.653,Swipe ,Entertainment,127.35,0,1885.35
721120008,Blue,245,1,64,20/08/23,Week-34,Q3,2023,2162,1377,1555,29,0.637,Swipe ,Bills,186.6,0,1808.6
721121283,Blue,445,0,100,20/08/23,Week-34,Q3,2023,2573,1280,4289,81,0.497,Chip ,Entertainment,943.58,0,2668.58
721122258,Blue,220,0,119,20/08/23,Week-34,Q3,2023,5293,1030,4377,62,0.195,Swipe ,Food,1138.02,0,2388.02
721124658,Blue,430,0,117,20/08/23,Week-34,Q3,2023,3427,0,2625,63,0,Swipe ,Grocery,183.75,0,613.75
721126833,Blue,300,1,137,20/08/23,Week-34,Q3,2023,14902,0,2038,39,0,Chip ,Fuel,366.84,0,666.84
721129383,Blue,375,0,100,20/08/23,Week-34,Q3,2023,3128,2517,2361,42,0.805,Swipe ,Entertainment,236.1,0,3128.1
721132233,Blue,485,1,96,20/08/23,Week-34,Q3,2023,2410,1769,1217,30,0.734,Swipe ,Bills,340.76,0,2594.76
721137558,Blue,445,0,68,20/08/23,Week-34,Q3,2023,5821,894,2011,42,0.154,Chip ,Bills,462.53,0,1801.53
721139808,Blue,125,1,106,20/08/23,Week-34,Q3,2023,2344,1081,3889,80,0.461,Swipe ,Bills,311.12,0,1517.12
721143258,Blue,300,1,87,20/08/23,Week-34,Q3,2023,1664,798,4804,66,0.48,Chip ,Entertainment,288.24,0,1386.24
721144383,Silver,150,1,119,20/08/23,Week-34,Q3,2023,28202,843,1629,38,0.03,Swipe ,Bills,342.09,0,1335.09
721145433,Silver,445,0,91,20/08/23,Week-34,Q3,2023,11280,1523,16237,128,0.135,Online ,Travel,3085.03,0,5053.03
721147383,Blue,250,1,86,20/08/23,Week-34,Q3,2023,2448,1740,4087,81,0.711,Chip ,Bills,326.96,0,2316.96
721148358,Blue,175,0,106,20/08/23,Week-34,Q3,2023,12860,0,1348,27,0,Swipe ,Travel,94.36,0,269.36
721150833,Blue,335,0,110,20/08/23,Week-34,Q3,2023,5110,1942,3028,76,0.38,Swipe ,Bills,666.16,0,2943.16
721154208,Blue,455,1,128,20/08/23,Week-34,Q3,2023,2882,2081,4933,103,0.722,Swipe ,Fuel,887.94,0,3423.94
721156758,Gold,300,1,74,20/08/23,Week-34,Q3,2023,23889,603,13360,124,0.025,Swipe ,Grocery,1736.8,0,2639.8
721158108,Blue,175,0,153,20/08/23,Week-34,Q3,2023,2346,0,3982,72,0,Swipe ,Grocery,756.58,0,931.58
721163133,Blue,100,0,79,20/08/23,Week-34,Q3,2023,28292,0,3948,60,0,Chip ,Food,829.08,1,929.08
721164483,Blue,225,0,95,20/08/23,Week-34,Q3,2023,1441,642,4894,84,0.446,Swipe ,Bills,293.64,1,1160.64
721165608,Silver,300,1,77,27/08/23,Week-35,Q3,2023,26142,0,3969,78,0,Swipe ,Entertainment,793.8,1,1093.8
721167783,Blue,150,0,106,27/08/23,Week-35,Q3,2023,7773,2465,4272,69,0.317,Swipe ,Bills,1153.44,1,3768.44
721169883,Silver,300,0,154,27/08/23,Week-35,Q3,2023,5002,1945,16161,109,0.389,Swipe ,Bills,3393.81,1,5638.81
721171008,Silver,490,0,69,27/08/23,Week-35,Q3,2023,10353,1520,15028,124,0.147,Swipe ,Entertainment,2855.32,1,4865.32
721173183,Blue,220,1,71,27/08/23,Week-35,Q3,2023,2363,1876,4984,85,0.794,Swipe ,Food,1295.84,1,3391.84
721174008,Blue,380,0,159,27/08/23,Week-35,Q3,2023,7607,2170,4495,77,0.285,Chip ,Grocery,404.55,0,2954.55
721175283,Blue,100,1,71,27/08/23,Week-35,Q3,2023,2697,1410,4489,58,0.523,Chip ,Bills,987.58,0,2497.58
721178583,Blue,245,1,92,27/08/23,Week-35,Q3,2023,5674,0,1096,29,0,Swipe ,Bills,65.76,0,310.76
721179708,Blue,380,1,108,27/08/23,Week-35,Q3,2023,5758,0,4422,76,0,Swipe ,Entertainment,530.64,0,910.64
721181883,Blue,245,0,108,27/08/23,Week-35,Q3,2023,9641,0,4710,75,0,Online ,Grocery,1177.5,0,1422.5
721183983,Blue,425,1,92,27/08/23,Week-35,Q3,2023,34516,1013,1222,37,0.029,Swipe ,Bills,207.74,0,1645.74
721188033,Blue,100,0,81,27/08/23,Week-35,Q3,2023,6797,2239,16171,112,0.329,Swipe ,Bills,2102.23,0,4441.23
721189008,Blue,125,1,117,27/08/23,Week-35,Q3,2023,12270,0,4578,67,0,Chip ,Bills,686.7,0,811.7
721190358,Blue,415,1,161,27/08/23,Week-35,Q3,2023,29690,2517,7640,86,0.085,Swipe ,Bills,1451.6,0,4383.6
721194858,Blue,350,0,90,27/08/23,Week-35,Q3,2023,4438,2472,1725,60,0.557,Online ,Entertainment,138,0,2960
721202058,Blue,480,0,116,27/08/23,Week-35,Q3,2023,4409,785,4160,61,0.178,Chip ,Fuel,748.8,0,2013.8
721205508,Blue,485,0,117,27/08/23,Week-35,Q3,2023,8217,0,1848,56,0,Swipe ,Bills,166.32,0,651.32
721207908,Blue,150,1,101,27/08/23,Week-35,Q3,2023,1493,0,4655,95,0,Swipe ,Entertainment,977.55,0,1127.55
721210158,Blue,400,1,83,27/08/23,Week-35,Q3,2023,4626,1232,14740,102,0.266,Online ,Bills,3537.6,0,5169.6
721211433,Blue,340,1,117,27/08/23,Week-35,Q3,2023,3322,0,13784,108,0,Swipe ,Bills,1929.76,0,2269.76
721212258,Blue,245,0,85,27/08/23,Week-35,Q3,2023,30210,1946,7403,88,0.064,Online ,Fuel,814.33,0,3005.33
721213833,Blue,300,1,120,27/08/23,Week-35,Q3,2023,7966,1423,3780,75,0.179,Swipe ,Fuel,378,0,2101
721217283,Blue,400,1,100,27/08/23,Week-35,Q3,2023,8713,1354,2094,36,0.155,Swipe ,Entertainment,376.92,0,2130.92
721218408,Blue,470,1,50,27/08/23,Week-35,Q3,2023,3401,1713,1924,54,0.504,Swipe ,Bills,211.64,0,2394.64
721220583,Platinum,465,0,108,27/08/23,Week-35,Q3,2023,7362,1176,17390,130,0.16,Online ,Food,1565.1,0,3206.1
721221783,Blue,125,1,115,27/08/23,Week-35,Q3,2023,5844,2013,3546,65,0.344,Swipe ,Fuel,354.6,0,2492.6
721222833,Blue,175,1,73,27/08/23,Week-35,Q3,2023,1565,944,4798,73,0.603,Swipe ,Grocery,383.84,0,1502.84
721225083,Blue,175,1,103,27/08/23,Week-35,Q3,2023,8758,1511,7680,89,0.173,Swipe ,Bills,2227.2,0,3913.2
721227258,Silver,100,0,103,27/08/23,Week-35,Q3,2023,34516,1991,7520,79,0.058,Swipe ,Grocery,451.2,0,2542.2
721228308,Blue,405,0,69,27/08/23,Week-35,Q3,2023,3899,0,2182,40,0,Chip ,Fuel,370.94,0,775.94
721232058,Silver,370,0,156,27/08/23,Week-35,Q3,2023,20231,977,1215,36,0.048,Swipe ,Bills,182.25,0,1529.25
721233033,Blue,275,1,85,27/08/23,Week-35,Q3,2023,4915,464,1474,36,0.094,Swipe ,Bills,250.58,0,989.58
721234308,Blue,125,1,102,27/08/23,Week-35,Q3,2023,5825,1815,2820,62,0.312,Swipe ,Fuel,423,0,2363
721236408,Blue,250,1,115,27/08/23,Week-35,Q3,2023,7535,2517,1655,41,0.334,Swipe ,Entertainment,314.45,0,3081.45
721238508,Blue,405,0,121,27/08/23,Week-35,Q3,2023,1939,1484,4790,77,0.765,Swipe ,Entertainment,1389.1,0,3278.1
721241583,Blue,175,0,77,27/08/23,Week-35,Q3,2023,2109,1205,2935,60,0.571,Swipe ,Entertainment,293.5,0,1673.5
721243083,Blue,245,1,66,27/08/23,Week-35,Q3,2023,34516,2408,1187,40,0.07,Swipe ,Bills,71.22,0,2724.22
721246833,Blue,335,0,98,27/08/23,Week-35,Q3,2023,1953,1089,4636,70,0.558,Swipe ,Bills,927.2,0,2351.2
721247883,Blue,270,1,81,27/08/23,Week-35,Q3,2023,16207,922,3621,83,0.057,Chip ,Grocery,651.78,0,1843.78
721249158,Blue,480,0,91,27/08/23,Week-35,Q3,2023,6414,0,708,14,0,Swipe ,Bills,134.52,0,614.52
721250358,Blue,100,0,87,27/08/23,Week-35,Q3,2023,5426,1478,1266,22,0.272,Swipe ,Bills,202.56,0,1780.56
721252683,Blue,245,1,98,27/08/23,Week-35,Q3,2023,34516,1501,3368,64,0.043,Swipe ,Grocery,606.24,0,2352.24
721253508,Blue,360,0,118,27/08/23,Week-35,Q3,2023,9599,2356,4754,84,0.245,Swipe ,Bills,1236.04,0,3952.04
721254858,Blue,250,1,108,27/08/23,Week-35,Q3,2023,1694,1074,3857,70,0.634,Chip ,Travel,269.99,0,1593.99
721256808,Blue,415,1,83,27/08/23,Week-35,Q3,2023,2691,1935,4365,86,0.719,Swipe ,Entertainment,916.65,0,3266.65
721258158,Blue,150,0,57,27/08/23,Week-35,Q3,2023,11037,1491,2429,63,0.135,Swipe ,Bills,655.83,0,2296.83
721264533,Silver,125,0,98,27/08/23,Week-35,Q3,2023,3767,1106,15578,126,0.294,Swipe ,Grocery,1713.58,0,2944.58
721265883,Blue,175,0,105,27/08/23,Week-35,Q3,2023,2174,1514,2510,44,0.696,Swipe ,Bills,527.1,0,2216.1
721268133,Blue,175,1,60,27/08/23,Week-35,Q3,2023,11366,2109,3495,70,0.186,Swipe ,Entertainment,838.8,0,3122.8
721269108,Blue,385,0,120,27/08/23,Week-35,Q3,2023,2288,1249,4504,87,0.546,Swipe ,Entertainment,1261.12,0,2895.12
721273008,Silver,475,1,79,27/08/23,Week-35,Q3,2023,10797,1252,1739,38,0.116,Chip ,Food,278.24,0,2005.24
721274208,Blue,100,1,120,27/08/23,Week-35,Q3,2023,2201,2104,2408,38,0.956,Swipe ,Fuel,577.92,0,2781.92
721276383,Blue,475,1,87,27/08/23,Week-35,Q3,2023,5624,1216,3843,66,0.216,Online ,Fuel,307.44,0,1998.44
721279083,Blue,245,0,92,27/08/23,Week-35,Q3,2023,5376,1177,1840,53,0.219,Swipe ,Entertainment,147.2,0,1569.2
721282908,Blue,300,1,146,27/08/23,Week-35,Q3,2023,1438.3,0,3971,60,0,Swipe ,Bills,1032.46,0,1332.46
721284258,Blue,330,1,137,27/08/23,Week-35,Q3,2023,7181,2517,1636,39,0.351,Swipe ,Grocery,196.32,0,3043.32
721287183,Blue,445,1,108,27/08/23,Week-35,Q3,2023,2081,0,4863,87,0,Chip ,Fuel,1264.38,0,1709.38
721288158,Blue,125,1,87,27/08/23,Week-35,Q3,2023,25033,2300,2529,71,0.092,Swipe ,Entertainment,632.25,0,3057.25
721290708,Gold,300,1,74,27/08/23,Week-35,Q3,2023,14217,1816,15554,99,0.128,Chip ,Entertainment,3577.42,0,5693.42
721294533,Silver,190,1,105,27/08/23,Week-35,Q3,2023,34516,738,15143,121,0.021,Swipe ,Food,1817.16,0,2745.16
721295658,Blue,325,0,105,27/08/23,Week-35,Q3,2023,34516,2517,3975,63,0.073,Swipe ,Bills,1152.75,0,3994.75
721299483,Blue,450,0,114,27/08/23,Week-35,Q3,2023,11671,1304,4168,71,0.112,Swipe ,Bills,375.12,0,2129.12
721301733,Blue,350,1,106,27/08/23,Week-35,Q3,2023,22140,733,1580,45,0.033,Swipe ,Bills,110.6,0,1193.6
721304133,Blue,150,1,106,27/08/23,Week-35,Q3,2023,4277,1578,1855,49,0.369,Online ,Entertainment,278.25,1,2006.25
721305408,Blue,300,1,88,27/08/23,Week-35,Q3,2023,3378,0,4761,81,0,Chip ,Grocery,666.54,1,966.54
721306908,Blue,245,1,106,27/08/23,Week-35,Q3,2023,2303,540,3440,46,0.234,Swipe ,Fuel,481.6,1,1266.6
721308033,Blue,345,1,96,27/08/23,Week-35,Q3,2023,3036,2517,2609,42,0.829,Swipe ,Grocery,156.54,1,3018.54
721310283,Blue,415,0,76,27/08/23,Week-35,Q3,2023,34516,933,1804,32,0.027,Swipe ,Entertainment,505.12,1,1853.12
721311333,Blue,125,0,88,27/08/23,Week-35,Q3,2023,16912,1590,2413,41,0.094,Swipe ,Entertainment,313.69,1,2028.69
721313808,Blue,150,0,93,27/08/23,Week-35,Q3,2023,2826,1741,4488,73,0.616,Swipe ,Fuel,897.6,1,2788.6
721315233,Silver,415,1,95,27/08/23,Week-35,Q3,2023,18535,1192,3780,70,0.064,Chip ,Entertainment,680.4,0,2287.4
721316358,Blue,100,1,140,27/08/23,Week-35,Q3,2023,9577,632,4086,62,0.066,Swipe ,Fuel,939.78,0,1671.78
721317333,Blue,485,1,109,27/08/23,Week-35,Q3,2023,2383,1828,4759,75,0.767,Swipe ,Grocery,1142.16,0,3455.16
721321383,Blue,470,0,119,27/08/23,Week-35,Q3,2023,2372,1148,4418,80,0.484,Swipe ,Grocery,397.62,0,2015.62
721325133,Blue,445,1,77,27/08/23,Week-35,Q3,2023,31625,0,4503,77,0,Chip ,Entertainment,1305.87,0,1750.87
721332033,Blue,195,1,114,27/08/23,Week-35,Q3,2023,29195,892,4411,67,0.031,Chip ,Bills,573.43,0,1660.43
721333233,Blue,200,0,73,27/08/23,Week-35,Q3,2023,23138,1727,1612,39,0.075,Swipe ,Bills,145.08,0,2072.08
721335558,Blue,125,1,88,27/08/23,Week-35,Q3,2023,6482,1686,7544,101,0.26,Swipe ,Bills,1433.36,0,3244.36
721338783,Blue,150,0,68,27/08/23,Week-35,Q3,2023,13483,2517,3427,72,0.187,Swipe ,Fuel,856.75,0,3523.75
721342383,Blue,300,0,90,27/08/23,Week-35,Q3,2023,17438,0,1860,37,0,Swipe ,Bills,167.4,0,467.4
721344858,Blue,285,0,64,27/08/23,Week-35,Q3,2023,2237,451,2192,36,0.202,Swipe ,Entertainment,306.88,0,1042.88
721347408,Blue,300,1,93,27/08/23,Week-35,Q3,2023,2569,1403,1456,39,0.546,Swipe ,Travel,349.44,0,2052.44
721349883,Blue,430,1,103,27/08/23,Week-35,Q3,2023,2847,2082,3672,59,0.731,Chip ,Entertainment,403.92,0,2915.92
721350783,Blue,280,1,72,27/08/23,Week-35,Q3,2023,5660,2006,1569,39,0.354,Swipe ,Fuel,172.59,0,2458.59
721351983,Blue,495,1,83,27/08/23,Week-35,Q3,2023,3492,2517,2510,47,0.721,Chip ,Food,627.5,0,3639.5
721359183,Blue,250,1,113,27/08/23,Week-35,Q3,2023,2907,1537,4390,76,0.529,Chip ,Entertainment,351.2,0,2138.2
721361433,Blue,395,0,106,27/08/23,Week-35,Q3,2023,4502,1785,4469,87,0.396,Chip ,Bills,312.83,0,2492.83
721365033,Blue,460,0,144,27/08/23,Week-35,Q3,2023,1696,0,2095,43,0,Chip ,Travel,398.05,0,858.05
721366308,Blue,475,0,95,27/08/23,Week-35,Q3,2023,13509,2060,3702,64,0.152,Chip ,Fuel,925.5,0,3460.5
721374033,Blue,295,1,67,27/08/23,Week-35,Q3,2023,2164,1115,4341,69,0.515,Swipe ,Food,434.1,0,1844.1
721375308,Blue,100,0,98,27/08/23,Week-35,Q3,2023,30579,1351,1289,19,0.044,Swipe ,Bills,360.92,0,1811.92
721378008,Blue,355,1,116,27/08/23,Week-35,Q3,2023,2621,1461,2718,71,0.557,Swipe ,Fuel,353.34,0,2169.34
721379433,Blue,460,0,88,27/08/23,Week-35,Q3,2023,11338,0,1227,24,0,Swipe ,Bills,159.51,0,619.51
721382208,Blue,385,0,76,27/08/23,Week-35,Q3,2023,3140,2517,13677,122,0.802,Swipe ,Grocery,957.39,1,3859.39
721384308,Blue,405,0,103,27/08/23,Week-35,Q3,2023,3272,2323,4763,86,0.71,Chip ,Bills,523.93,1,3251.93
721385433,Blue,485,1,76,27/08/23,Week-35,Q3,2023,2787,1201,1662,39,0.431,Swipe ,Fuel,132.96,1,1818.96
721387008,Blue,310,1,84,27/08/23,Week-35,Q3,2023,3103,1783,4792,69,0.575,Chip ,Bills,814.64,1,2907.64
721388283,Blue,125,1,76,27/08/23,Week-35,Q3,2023,5597,0,4844,58,0,Chip ,Food,435.96,1,560.96
721393083,Blue,225,0,86,27/08/23,Week-35,Q3,2023,6053,577,5035,64,0.095,Swipe ,Entertainment,503.5,1,1305.5
721395633,Blue,285,1,108,27/08/23,Week-35,Q3,2023,18591,994,15063,108,0.053,Chip ,Travel,3313.86,1,4592.86
721396758,Blue,340,1,105,27/08/23,Week-35,Q3,2023,1438.3,606,5062,80,0.421,Chip ,Grocery,303.72,1,1249.72
721397808,Blue,300,0,111,27/08/23,Week-35,Q3,2023,3735,1176,1564,41,0.315,Swipe ,Entertainment,187.68,1,1663.68
721398858,Blue,350,1,83,27/08/23,Week-35,Q3,2023,33913,0,4160,76,0,Chip ,Fuel,291.2,1,641.2
721399833,Blue,340,0,60,27/08/23,Week-35,Q3,2023,2032,1008,4736,86,0.496,Swipe ,Travel,805.12,0,2153.12
721402233,Gold,125,1,108,27/08/23,Week-35,Q3,2023,19192,1507,15615,125,0.079,Swipe ,Entertainment,2342.25,0,3974.25
721406658,Blue,390,1,76,27/08/23,Week-35,Q3,2023,1732,0,2479,43,0,Swipe ,Food,371.85,0,761.85
721409358,Blue,475,1,151,27/08/23,Week-35,Q3,2023,1937,733,4547,73,0.378,Swipe ,Grocery,1182.22,0,2390.22
721410858,Blue,100,1,116,27/08/23,Week-35,Q3,2023,1921,1334,4512,90,0.694,Swipe ,Bills,947.52,0,2381.52
721412208,Blue,425,1,112,27/08/23,Week-35,Q3,2023,1438.3,904,3887,79,0.629,Chip ,Bills,349.83,0,1678.83
721415658,Blue,375,1,50,27/08/23,Week-35,Q3,2023,2700,2220,2901,59,0.822,Swipe ,Fuel,696.24,0,3291.24
721417233,Blue,360,1,88,27/08/23,Week-35,Q3,2023,1438.3,0,709,27,0,Swipe ,Bills,127.62,0,487.62
721418133,Blue,300,1,116,27/08/23,Week-35,Q3,2023,2016,972,4535,82,0.482,Chip ,Food,725.6,0,1997.6
721424583,Blue,460,1,74,27/08/23,Week-35,Q3,2023,1918,900,4237,76,0.469,Chip ,Fuel,1143.99,0,2503.99
721425558,Blue,125,0,105,27/08/23,Week-35,Q3,2023,14543,0,1536,37,0,Swipe ,Travel,399.36,0,524.36
721426383,Blue,125,1,109,27/08/23,Week-35,Q3,2023,1558,261,2424,40,0.168,Swipe ,Grocery,315.12,0,701.12
721427358,Blue,195,0,85,27/08/23,Week-35,Q3,2023,8757,0,2108,47,0,Chip ,Grocery,400.52,0,595.52
721428333,Blue,380,1,91,27/08/23,Week-35,Q3,2023,8109,541,3609,77,0.067,Chip ,Entertainment,613.53,0,1534.53
721433283,Blue,125,0,69,27/08/23,Week-35,Q3,2023,9956,1117,1447,39,0.112,Swipe ,Entertainment,390.69,0,1632.69
721434483,Blue,395,1,115,27/08/23,Week-35,Q3,2023,2798,1256,2631,55,0.449,Swipe ,Bills,289.41,0,1940.41
721437333,Blue,385,1,69,27/08/23,Week-35,Q3,2023,5054,2517,2027,39,0.498,Chip ,Grocery,587.83,0,3489.83
721438233,Gold,250,1,76,27/08/23,Week-35,Q3,2023,3297,1761,15580,120,0.534,Chip ,Travel,2648.6,0,4659.6
721440633,Blue,420,0,95,27/08/23,Week-35,Q3,2023,7982,897,4387,71,0.112,Chip ,Fuel,965.14,0,2282.14
721443408,Blue,425,1,125,27/08/23,Week-35,Q3,2023,34516,676,3508,58,0.02,Swipe ,Entertainment,210.48,0,1311.48
721444758,Blue,200,1,148,27/08/23,Week-35,Q3,2023,2780,2216,4980,78,0.797,Swipe ,Entertainment,1344.6,0,3760.6
721445658,Blue,430,0,109,27/08/23,Week-35,Q3,2023,6265,1677,8162,89,0.268,Swipe ,Bills,2366.98,0,4473.98
721448283,Blue,430,1,99,27/08/23,Week-35,Q3,2023,1876,1536,2579,47,0.819,Chip ,Bills,361.06,0,2327.06
721449408,Blue,150,1,153,27/08/23,Week-35,Q3,2023,2812,2029,4763,74,0.722,Swipe ,Bills,571.56,0,2750.56
721451208,Silver,245,1,45,27/08/23,Week-35,Q3,2023,30540,0,1980,36,0,Chip ,Entertainment,455.4,0,700.4
721455558,Blue,125,0,67,27/08/23,Week-35,Q3,2023,6828,1859,14713,104,0.272,Online ,Travel,3383.99,0,5367.99
721459008,Blue,315,1,79,27/08/23,Week-35,Q3,2023,11791,1168,14885,101,0.099,Chip ,Entertainment,4316.65,0,5799.65
721460283,Blue,150,0,84,27/08/23,Week-35,Q3,2023,2214,915,2144,51,0.413,Online ,Grocery,150.08,0,1215.08
721461258,Blue,335,1,45,27/08/23,Week-35,Q3,2023,2875,1671,4399,88,0.581,Online ,Food,659.85,0,2665.85
721462458,Blue,125,1,129,27/08/23,Week-35,Q3,2023,23858,1179,3784,69,0.049,Online ,Bills,529.76,0,1833.76
721464783,Blue,490,1,107,27/08/23,Week-35,Q3,2023,1764,1540,2094,47,0.873,Swipe ,Entertainment,586.32,0,2616.32
721467258,Blue,200,0,69,27/08/23,Week-35,Q3,2023,2165,1135,1541,33,0.524,Swipe ,Grocery,107.87,0,1442.87
721468533,Blue,125,0,75,27/08/23,Week-35,Q3,2023,12265,1412,7470,82,0.115,Swipe ,Bills,522.9,0,2059.9
721469433,Blue,320,1,115,27/08/23,Week-35,Q3,2023,6880,1390,1784,35,0.202,Swipe ,Grocery,321.12,0,2031.12
721473783,Blue,380,0,107,27/08/23,Week-35,Q3,2023,2272,604,4614,75,0.266,Chip ,Grocery,553.68,0,1537.68
721475133,Blue,445,0,54,27/08/23,Week-35,Q3,2023,26053,829,2768,70,0.032,Swipe ,Grocery,304.48,0,1578.48
721479108,Blue,200,1,116,27/08/23,Week-35,Q3,2023,12764,0,3332,64,0,Swipe ,Travel,233.24,0,433.24
721480158,Blue,355,0,111,27/08/23,Week-35,Q3,2023,1438.3,910,2370,44,0.633,Swipe ,Bills,450.3,0,1715.3
721483158,Blue,375,0,94,27/08/23,Week-35,Q3,2023,7298,0,4512,72,0,Swipe ,Bills,812.16,0,1187.16
721484283,Blue,275,0,91,27/08/23,Week-35,Q3,2023,3007,2517,4985,84,0.837,Swipe ,Grocery,997,0,3789
721485708,Blue,425,1,75,27/08/23,Week-35,Q3,2023,9149,1806,1220,36,0.197,Swipe ,Bills,292.8,0,2523.8
721486908,Blue,375,1,97,27/08/23,Week-35,Q3,2023,7645,2076,7710,75,0.272,Swipe ,Fuel,2235.9,1,4686.9
721488858,Silver,175,1,71,27/08/23,Week-35,Q3,2023,32417,871,14381,121,0.027,Swipe ,Bills,862.86,1,1908.86
721491258,Blue,200,1,96,27/08/23,Week-35,Q3,2023,3924,2517,1417,30,0.641,Swipe ,Fuel,255.06,1,2972.06
721493883,Blue,125,0,88,27/08/23,Week-35,Q3,2023,5195,0,3313,69,0,Swipe ,Fuel,430.69,1,555.69
721495458,Blue,440,0,99,27/08/23,Week-35,Q3,2023,20001,0,8094,96,0,Swipe ,Grocery,2185.38,1,2625.38
721498008,Blue,150,1,112,27/08/23,Week-35,Q3,2023,1438.3,0,3966,57,0,Swipe ,Fuel,951.84,1,1101.84
721500108,Blue,200,1,104,27/08/23,Week-35,Q3,2023,3741,0,4402,55,0,Chip ,Fuel,836.38,0,1036.38
721501308,Blue,360,1,101,27/08/23,Week-35,Q3,2023,7015,918,4410,70,0.131,Swipe ,Entertainment,1278.9,0,2556.9
721502958,Blue,335,0,61,27/08/23,Week-35,Q3,2023,3251,1919,1406,31,0.59,Swipe ,Grocery,239.02,0,2493.02
721505358,Blue,275,1,116,27/08/23,Week-35,Q3,2023,2679,2214,4682,81,0.826,Swipe ,Food,1217.32,0,3706.32
721506708,Blue,140,1,77,27/08/23,Week-35,Q3,2023,6249,2517,3988,68,0.403,Swipe ,Grocery,677.96,0,3334.96
721508283,Blue,175,1,92,27/08/23,Week-35,Q3,2023,8322,0,3700,62,0,Swipe ,Bills,592,0,767
721509558,Blue,110,0,114,27/08/23,Week-35,Q3,2023,24221,1707,1678,40,0.07,Swipe ,Travel,469.84,0,2286.84
721511883,Blue,470,1,98,27/08/23,Week-35,Q3,2023,1709,0,4981,79,0,Chip ,Food,1344.87,0,1814.87
721513833,Blue,270,0,87,27/08/23,Week-35,Q3,2023,5619,1504,2808,72,0.268,Swipe ,Fuel,196.56,0,1970.56
721514883,Blue,300,1,85,27/08/23,Week-35,Q3,2023,16665,1147,4657,78,0.069,Chip ,Entertainment,977.97,0,2424.97
721517208,Blue,100,1,140,27/08/23,Week-35,Q3,2023,2450,1967,1263,29,0.803,Swipe ,Travel,366.27,0,2433.27
721519908,Blue,100,0,92,27/08/23,Week-35,Q3,2023,3640,1419,13306,99,0.39,Swipe ,Food,1596.72,0,3115.72
721522533,Blue,175,1,150,27/08/23,Week-35,Q3,2023,2005,1143,4311,70,0.57,Chip ,Bills,732.87,0,2050.87
721523658,Blue,270,0,63,27/08/23,Week-35,Q3,2023,34516,772,3699,77,0.022,Swipe ,Entertainment,406.89,0,1448.89
721524858,Blue,175,0,81,27/08/23,Week-35,Q3,2023,7098,1829,13139,102,0.258,Swipe ,Grocery,1051.12,0,3055.12
721525758,Blue,190,0,103,27/08/23,Week-35,Q3,2023,2226,1229,4928,77,0.552,Swipe ,Food,1182.72,0,2601.72
721527858,Blue,245,1,111,27/08/23,Week-35,Q3,2023,2003,1735,2343,42,0.866,Chip ,Bills,351.45,0,2331.45
721529583,Blue,190,0,77,27/08/23,Week-35,Q3,2023,4642,2413,3532,72,0.52,Chip ,Entertainment,282.56,0,2885.56
721530633,Blue,470,0,97,27/08/23,Week-35,Q3,2023,3785,1329,15209,104,0.351,Swipe ,Fuel,2129.26,0,3928.26
721531683,Blue,405,0,99,27/08/23,Week-35,Q3,2023,8482,0,4076,81,0,Chip ,Bills,896.72,0,1301.72
721532583,Blue,425,1,98,27/08/23,Week-35,Q3,2023,12250,2165,1995,39,0.177,Swipe ,Fuel,179.55,0,2769.55
721537683,Blue,470,1,120,27/08/23,Week-35,Q3,2023,5471,1342,4002,67,0.245,Chip ,Fuel,840.42,0,2652.42
721538883,Silver,435,0,44,27/08/23,Week-35,Q3,2023,15578,0,4449,81,0,Swipe ,Entertainment,311.43,0,746.43
734909358,Blue,175,1,58,27/08/23,Week-35,Q3,2023,6548,1244,4354,79,0.19,Chip ,Entertainment,1001.42,0,2420.42
734924658,Blue,445,1,76,27/08/23,Week-35,Q3,2023,1478,792,4123,67,0.536,Swipe ,Fuel,288.61,0,1525.61
