Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,Age_Group,Income_Group
720237408,53,F,2,High School,Single,TX,91750,no,yes,yes,unknown,Businessman,193515,5,50-59,High
720241758,51,F,2,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,13406,5,50-59,Low
720242733,37,F,2,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,40969,5,30-39,Mid
720243933,48,F,2,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,32474,4,40-49,Low
720244983,37,M,2,Uneducated,Single,FL,91750,no,yes,no,telephone,Selfemployeed,14975,4,30-39,Low
720247158,51,M,4,High School,Single,TX,91750,yes,no,no,cellular,Govt,42224,5,50-59,Mid
720248208,45,F,4,Graduate,Married,PA,91750,no,yes,no,cellular,Selfemployeed,14975,4,40-49,Low
720249183,38,M,0,Uneducated,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,65653,5,30-39,Mid
720250158,39,F,4,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,3,30-39,Low
720251358,29,F,1,Uneducated,Single,CA,91750,no,no,no,unknown,Selfemployeed,25512,3,20-29,Low
720252858,45,F,4,Unknown,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,36975,3,40-49,Mid
720253908,44,F,4,Doctorate,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,14975,5,40-49,Low
720254883,47,F,1,Uneducated,Married,NY,91750,yes,yes,yes,cellular,Retirees,28533,4,40-49,Low
720256158,39,F,2,High School,Married,NJ,91750,yes,yes,no,cellular,Retirees,56287,4,30-39,Mid
720258183,57,M,1,Graduate,Single,NJ,91750,no,no,no,cellular,White-collar,99250,4,50-59,High
720259308,64,F,0,High School,Married,NY,91750,yes,no,no,cellular,Govt,45433,3,60-69,Mid
720260433,57,M,1,Graduate,Married,NJ,91750,yes,no,no,unknown,Businessman,100206,4,50-59,High
720264783,53,F,2,Unknown,Single,CA,91750,no,yes,no,unknown,Blue-collar,13984,5,50-59,Low
720267033,49,F,2,Uneducated,Married,FL,91750,yes,no,no,cellular,Businessman,26321,4,40-49,Low
720269283,53,F,1,Graduate,Married,NY,91750,yes,no,no,cellular,Blue-collar,58849,4,50-59,Mid
720270633,59,M,0,Graduate,Married,NJ,91750,yes,no,no,unknown,Retirees,31726,4,50-59,Low
720272958,39,F,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,5525,5,30-39,Low
720274158,56,F,2,High School,Single,FL,91750,no,yes,yes,cellular,Selfemployeed,44228,4,50-59,Mid
720275358,36,F,2,High School,Single,NJ,91750,no,no,no,unknown,White-collar,28308,3,30-39,Low
720281508,57,M,2,Post-Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,71618,5,50-59,High
720282558,47,F,3,Graduate,Unknown,NY,91750,yes,yes,no,unknown,Blue-collar,33207,4,40-49,Low
720283758,60,F,1,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,15687,3,60-69,Low
720286908,49,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,White-collar,40303,5,40-49,Mid
720289533,38,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,67650,4,30-39,Mid
720292983,44,M,4,Unknown,Unknown,CA,91750,no,yes,no,cellular,Govt,86177,4,40-49,High
720294258,39,M,4,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Govt,72094,4,30-39,High
720296808,51,F,1,Doctorate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,29581,4,50-59,Low
720299283,43,F,5,Unknown,Single,CA,91750,no,no,no,cellular,Retirees,59696,4,40-49,Mid
720301458,27,F,0,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,34145,4,20-29,Low
720302883,43,M,3,High School,Single,NY,91750,yes,no,no,cellular,White-collar,69649,4,40-49,Mid
720303933,49,M,3,High School,Single,FL,91750,no,yes,yes,telephone,Businessman,66871,4,40-49,Mid
720306408,40,M,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,119833,5,40-49,High
720307683,47,M,3,High School,Single,CA,91750,no,yes,no,cellular,Govt,64729,3,40-49,Mid
720310458,51,F,2,Doctorate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,4,50-59,Low
720313083,33,F,1,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,31066,5,30-39,Low
720314583,49,F,2,Graduate,Unknown,CA,91750,yes,no,no,unknown,Selfemployeed,11078,3,40-49,Low
720315933,46,M,2,Unknown,Single,CA,91750,yes,no,no,cellular,Businessman,94339,5,40-49,High
720317658,37,M,3,Unknown,Single,TX,91750,yes,yes,no,unknown,Govt,108936,3,30-39,High
720322008,34,M,2,High School,Married,NJ,91750,no,no,no,cellular,Businessman,68392,4,30-39,Mid
720323208,43,M,3,Unknown,Single,TX,91750,no,no,no,cellular,White-collar,88342,4,40-49,High
720326733,45,F,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,41674,5,40-49,Mid
720328008,35,M,0,Unknown,Single,CA,91750,yes,no,no,cellular,Selfemployeed,66572,4,30-39,Mid
720328983,44,M,4,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,105677,5,40-49,High
720330558,49,F,4,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,20674,5,40-49,Low
720333783,41,F,1,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,42860,5,40-49,Mid
720334833,49,M,1,High School,Unknown,CA,91750,yes,no,no,telephone,Businessman,75363,4,40-49,High
720336708,46,F,5,High School,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14975,3,40-49,Low
720338658,39,F,2,Uneducated,Married,NY,91750,yes,no,no,cellular,Govt,34138,5,30-39,Low
720339558,55,F,2,Unknown,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,44386,3,50-59,Mid
720340383,53,M,1,High School,Unknown,NY,91750,no,no,yes,cellular,Blue-collar,48186,4,50-59,Mid
720344658,51,F,0,High School,Married,IA,91750,yes,no,no,unknown,Selfemployeed,14975,5,50-59,Low
720348933,40,F,1,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,34484,3,40-49,Low
720349983,50,M,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,70053,4,50-59,High
720352533,65,M,2,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,3,60-69,Low
720353808,53,M,3,Graduate,Unknown,CA,91750,yes,yes,no,cellular,White-collar,118167,3,50-59,High
720356133,38,F,2,Uneducated,Single,NY,91750,no,yes,no,cellular,Businessman,186219,5,30-39,High
720357483,44,M,3,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,50623,5,40-49,Mid
720362058,59,F,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,18834,5,50-59,Low
720363258,47,F,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Retirees,47446,4,40-49,Mid
720364158,37,M,3,Graduate,Unknown,NJ,91750,no,yes,yes,cellular,Retirees,57524,5,30-39,Mid
720370533,27,F,1,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,2565,3,20-29,Low
720371733,50,F,1,Uneducated,Single,CA,91750,no,yes,no,cellular,Govt,13246,5,50-59,Low
720372483,46,M,3,Unknown,Single,CA,90275,yes,no,no,telephone,Businessman,177447,4,40-49,High
720374808,43,M,3,Graduate,Unknown,FL,91750,no,yes,no,cellular,Selfemployeed,72300,4,40-49,High
720376008,41,F,3,Graduate,Married,TX,91750,yes,yes,yes,cellular,Govt,20630,5,40-49,Low
720377433,47,M,2,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,70048,5,40-49,High
720379533,35,F,3,Unknown,Single,NY,91750,yes,no,no,cellular,Selfemployeed,21036,5,30-39,Low
720384633,42,F,1,High School,Married,FL,91750,yes,no,no,cellular,Blue-collar,37026,5,40-49,Mid
720385608,46,M,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,161669,4,40-49,High
720389283,57,M,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,89310,4,50-59,High
720392433,54,F,3,Graduate,Single,CA,91750,no,no,no,unknown,Govt,17365,5,50-59,Low
720398958,41,F,5,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,58258,5,40-49,Mid
720401658,51,F,1,Graduate,Married,TX,91750,no,yes,no,unknown,White-collar,19657,4,50-59,Low
720403008,56,M,3,High School,Married,NY,91750,no,yes,no,cellular,Selfemployeed,85405,3,50-59,High
720406233,56,F,1,High School,Married,TX,91750,no,yes,no,unknown,Businessman,15454,5,50-59,Low
720408708,67,M,0,Graduate,Married,NY,91750,no,no,no,cellular,Govt,50508,4,60-69,Mid
720409608,39,F,3,Graduate,Married,FL,91750,yes,yes,no,unknown,Selfemployeed,14975,4,30-39,Low
720411183,35,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,34341,4,30-39,Low
720412308,45,M,5,Graduate,Married,TX,91750,yes,no,no,cellular,Govt,105595,5,40-49,High
720413658,39,F,3,High School,Married,FL,91750,no,no,yes,cellular,Businessman,199942,4,30-39,High
720414558,41,M,3,High School,Married,TX,91750,no,no,no,cellular,Govt,79829,5,40-49,High
720415833,46,M,0,Graduate,Single,CA,90025,no,no,no,telephone,Businessman,183271,4,40-49,High
720418383,46,M,3,Unknown,Single,TX,91750,yes,no,yes,telephone,White-collar,81387,4,40-49,High
720419358,38,M,2,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,68239,4,30-39,Mid
720422358,44,M,3,High School,Married,FL,91750,yes,no,no,cellular,White-collar,104014,3,40-49,High
720424608,50,F,3,Uneducated,Married,NY,91750,no,yes,no,cellular,Selfemployeed,12150,4,50-59,Low
720425508,59,M,0,Unknown,Unknown,FL,91750,no,yes,no,cellular,Businessman,116337,5,50-59,High
720426708,33,F,1,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,2565,5,30-39,Low
720427683,36,F,3,Unknown,Married,FL,91750,no,no,no,unknown,Blue-collar,22948,4,30-39,Low
720430083,49,F,2,Unknown,Single,NY,91750,no,yes,no,cellular,Govt,45150,4,40-49,Mid
720431433,37,F,2,High School,Single,FL,91750,yes,no,no,cellular,Blue-collar,13307,5,30-39,Low
720432858,44,F,3,Graduate,Married,CA,91750,no,yes,no,telephone,Retirees,37713,3,40-49,Mid
720436008,51,F,3,Graduate,Single,CA,91750,yes,no,yes,cellular,Businessman,53335,5,50-59,Mid
720437358,44,F,2,Post-Graduate,Married,NY,91750,yes,no,no,unknown,Govt,39222,3,40-49,Mid
720439533,54,M,0,High School,Single,NY,91750,no,no,no,cellular,Govt,86985,4,50-59,High
720440583,39,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,18620,3,30-39,Low
720443358,46,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,101393,5,40-49,High
720444408,52,F,2,Graduate,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,30135,5,50-59,Low
720445533,34,F,2,Unknown,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,11114,4,30-39,Low
720446508,44,F,3,Uneducated,Single,NY,91750,yes,yes,no,cellular,Businessman,31413,5,40-49,Low
720449208,36,M,3,Graduate,Single,CA,91750,no,yes,no,telephone,Businessman,76929,5,30-39,High
720450108,38,F,2,Uneducated,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,14975,4,30-39,Low
720452508,49,F,2,Doctorate,Married,NY,91750,no,yes,no,cellular,Blue-collar,43625,5,40-49,Mid
720454158,46,F,2,Graduate,Unknown,FL,91750,no,yes,no,cellular,Govt,32915,4,40-49,Low
720457608,32,M,1,Unknown,Married,FL,91750,yes,no,no,cellular,Retirees,57021,3,30-39,Mid
720458883,40,F,2,Graduate,Married,TX,91750,yes,no,no,unknown,Businessman,172584,4,40-49,High
720460083,50,F,4,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,23366,3,50-59,Low
720462633,34,F,3,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,16520,5,30-39,Low
720463833,48,M,3,Unknown,Single,TX,91750,yes,yes,no,cellular,Businessman,90148,4,40-49,High
720466383,30,F,0,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,9535,3,30-39,Low
720467583,54,F,3,Graduate,Single,NV,91750,no,yes,no,cellular,Businessman,34567,5,50-59,Low
720470133,44,M,4,Unknown,Single,NJ,91750,no,yes,no,cellular,Retirees,69275,5,40-49,Mid
720471108,49,M,3,High School,Married,FL,91750,no,no,no,cellular,Businessman,119902,3,40-49,High
720473433,50,M,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,87179,5,50-59,High
720474408,55,M,3,Uneducated,Single,NY,91750,no,yes,no,telephone,Blue-collar,114260,5,50-59,High
720475233,32,M,0,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,5,30-39,Low
720476733,40,F,5,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,5525,5,40-49,Low
720479058,53,F,1,Uneducated,Married,NY,91750,no,no,no,cellular,Govt,59625,4,50-59,Mid
720480183,57,M,3,Doctorate,Married,NY,91750,yes,no,no,cellular,Blue-collar,83009,5,50-59,High
720482583,59,M,1,Unknown,Married,CA,91750,no,no,yes,cellular,White-collar,70220,4,50-59,High
720484908,32,F,0,High School,Single,TX,91750,no,no,no,telephone,Selfemployeed,14975,5,30-39,Low
720486408,39,M,3,High School,Single,CA,91750,no,no,no,telephone,Businessman,62469,4,30-39,Mid
720487308,37,F,4,Graduate,Married,NJ,91750,no,yes,yes,telephone,Businessman,52789,5,30-39,Mid
720491958,27,M,1,Graduate,Single,TX,91750,no,no,no,cellular,Blue-collar,56933,5,20-29,Mid
720494058,53,M,3,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,78084,5,50-59,High
720496158,42,F,2,Doctorate,Single,CA,91750,yes,no,no,cellular,White-collar,48111,4,40-49,Mid
720497958,54,F,1,Graduate,Married,CA,91750,no,yes,no,unknown,Retirees,16049,4,50-59,Low
720503508,49,M,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,96192,4,40-49,High
720504633,33,F,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,5225,3,30-39,Low
720507108,64,M,1,Graduate,Single,TX,91750,yes,yes,yes,unknown,Govt,25889,5,60-69,Low
720508233,59,F,2,Uneducated,Married,NY,91750,no,no,no,unknown,Selfemployeed,18047,4,50-59,Low
720509433,60,F,0,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,41915,5,60-69,Mid
720510333,52,M,2,Post-Graduate,Married,FL,91750,no,no,no,cellular,Businessman,69168,3,50-59,Mid
720511608,48,F,2,Uneducated,Unknown,FL,91750,no,no,no,cellular,Retirees,19744,4,40-49,Low
720512433,56,M,4,High School,Single,TX,91750,no,yes,no,cellular,Govt,105479,3,50-59,High
720513333,53,M,3,High School,Single,CA,91750,yes,no,no,unknown,Blue-collar,82768,5,50-59,High
720515883,46,F,5,High School,Married,TX,91750,no,no,no,cellular,Businessman,234476,5,40-49,High
720518283,54,M,2,Unknown,Married,CA,91750,no,yes,no,cellular,White-collar,99794,4,50-59,High
720519333,40,F,3,Uneducated,Single,CA,91750,no,yes,no,cellular,Selfemployeed,30375,4,40-49,Low
720520308,57,F,1,Unknown,Married,NY,91750,yes,no,no,unknown,Govt,27287,5,50-59,Low
720521808,26,M,0,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,5,20-29,Low
720522633,41,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,111478,5,40-49,High
720527058,57,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,58436,4,50-59,Mid
720529308,60,F,1,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,16162,5,60-69,Low
720531633,49,F,0,Post-Graduate,Single,TX,91750,no,yes,yes,unknown,Blue-collar,31321,4,40-49,Low
720532908,63,F,0,Unknown,Married,NJ,91750,no,no,no,cellular,Blue-collar,33970,3,60-69,Low
720535008,41,M,3,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,140202,4,40-49,High
720537633,53,M,2,Unknown,Married,FL,91750,yes,yes,no,cellular,Blue-collar,87680,4,50-59,High
720539583,47,M,2,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,151630,5,40-49,High
720540708,34,F,3,Post-Graduate,Single,FL,91750,no,yes,no,unknown,Selfemployeed,9535,5,30-39,Low
720541758,58,F,2,High School,Single,TX,91750,no,no,no,cellular,White-collar,40896,4,50-59,Mid
720547533,33,M,2,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,58545,4,30-39,Mid
720551733,34,F,3,Graduate,Married,TX,91750,yes,no,yes,telephone,Selfemployeed,30999,4,30-39,Low
720553158,36,M,1,Uneducated,Single,NJ,91750,yes,yes,no,cellular,White-collar,89561,5,30-39,High
720555483,42,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,50295,5,40-49,Mid
720557883,40,F,3,Post-Graduate,Single,TX,91750,no,no,no,unknown,Businessman,207814,5,40-49,High
720559908,41,M,4,Uneducated,Single,IA,91750,no,no,no,cellular,Businessman,84531,4,40-49,High
720562008,62,F,0,High School,Single,CA,91750,no,yes,no,telephone,White-collar,32203,3,60-69,Low
720563058,38,M,1,High School,Single,TX,91750,yes,no,no,cellular,Businessman,52603,5,30-39,Mid
720563958,49,M,0,Uneducated,Married,NY,91750,no,yes,no,cellular,Govt,62941,4,40-49,Mid
720565458,43,M,2,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,100919,4,40-49,High
720568083,51,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,27302,4,50-59,Low
720570333,42,M,5,Unknown,Married,NY,91750,yes,yes,no,cellular,Blue-collar,78265,4,40-49,High
720572508,41,F,2,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,5525,4,40-49,Low
720575058,50,F,3,Unknown,Single,NY,91750,no,no,no,cellular,Govt,55619,4,50-59,Mid
720578058,54,F,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Selfemployeed,50312,4,50-59,Mid
720580383,54,F,4,Unknown,Married,CA,91750,yes,yes,no,unknown,Govt,39669,4,50-59,Mid
720582558,36,M,3,High School,Married,MI,91750,yes,yes,no,unknown,Businessman,93503,4,30-39,High
720585183,52,F,3,Graduate,Married,CA,91750,yes,no,no,unknown,Businessman,39968,4,50-59,Mid
720589008,37,F,4,High School,Single,NJ,91750,no,no,no,cellular,White-collar,57623,4,30-39,Mid
720590058,43,F,3,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,32905,4,40-49,Low
720592533,43,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,29350,4,40-49,Low
720593583,46,M,3,High School,Married,NY,91750,yes,no,no,cellular,Businessman,94626,4,40-49,High
720595083,46,M,2,High School,Married,TX,91750,no,no,no,cellular,Govt,67048,4,40-49,Mid
720597108,51,M,3,Doctorate,Single,TX,91750,yes,no,yes,cellular,Blue-collar,113288,4,50-59,High
720598308,42,F,3,Uneducated,Married,CA,91750,yes,yes,no,unknown,Selfemployeed,14975,3,40-49,Low
720599658,44,M,3,Graduate,Unknown,TX,91750,no,no,no,cellular,Govt,93179,4,40-49,High
720600858,49,F,3,Graduate,Single,NY,91750,no,no,yes,cellular,Govt,40549,4,40-49,Mid
720603558,40,F,3,Graduate,Single,CA,91750,yes,yes,yes,cellular,Govt,27947,4,40-49,Low
720605808,47,F,5,Uneducated,Unknown,TX,91750,yes,yes,yes,unknown,Selfemployeed,2565,4,40-49,Low
720608658,56,F,2,High School,Single,FL,91750,yes,yes,no,unknown,Businessman,236058,4,50-59,High
720610008,44,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,12150,4,40-49,Low
720611058,42,F,1,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,14975,3,40-49,Low
720612333,56,F,2,Unknown,Married,TX,91750,yes,no,yes,cellular,Businessman,31590,4,50-59,Low
720614658,45,F,2,Uneducated,Single,CT,91750,no,yes,no,telephone,White-collar,44248,3,40-49,Mid
720615708,32,F,1,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,10455,4,30-39,Low
720616908,45,M,2,Graduate,Single,FL,91750,yes,yes,no,unknown,Govt,45285,4,40-49,Mid
720618033,50,M,3,Uneducated,Single,CA,90706,no,yes,no,cellular,Businessman,186412,4,50-59,High
720620058,60,F,0,Uneducated,Single,NY,91750,no,no,no,cellular,Blue-collar,19195,4,60-69,Low
720621408,41,F,4,Unknown,Married,TX,91750,no,yes,no,telephone,Businessman,163183,4,40-49,High
720626058,49,F,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,15439,5,40-49,Low
720633558,49,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,184551,4,40-49,High
720634683,44,F,2,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,27828,5,40-49,Low
720635883,52,F,1,Doctorate,Married,TX,91750,no,yes,no,unknown,Businessman,33390,3,50-59,Low
720637008,49,F,4,Unknown,Married,TX,91750,yes,no,no,cellular,Selfemployeed,35534,5,40-49,Mid
720638283,52,M,2,High School,Married,TX,91750,yes,no,yes,cellular,Govt,68953,5,50-59,Mid
720639783,48,F,4,Graduate,Married,TX,91750,yes,yes,no,cellular,Blue-collar,29738,4,40-49,Low
720642633,65,F,1,High School,Married,NJ,91750,no,no,no,cellular,Businessman,43319,3,60-69,Mid
720644883,46,M,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,93250,3,40-49,High
720648483,54,F,2,Doctorate,Married,NY,91750,no,yes,no,unknown,Govt,16456,4,50-59,Low
720650208,31,F,2,Unknown,Single,MI,91750,no,yes,no,unknown,Selfemployeed,14975,4,30-39,Low
720654183,41,F,3,Unknown,Married,CA,91750,no,yes,no,unknown,White-collar,22560,5,40-49,Low
720655833,49,M,3,Graduate,Unknown,TX,91750,no,yes,no,cellular,Govt,87137,5,40-49,High
720656883,61,M,2,High School,Single,FL,91750,no,yes,yes,cellular,Selfemployeed,70360,3,60-69,High
720659283,52,F,3,Graduate,Single,TX,91750,yes,yes,yes,unknown,Selfemployeed,18331,5,50-59,Low
720660558,42,M,3,Uneducated,Married,TX,91750,no,yes,no,cellular,Selfemployeed,77654,5,40-49,High
720662508,65,F,0,Graduate,Married,NJ,91750,yes,yes,no,unknown,Selfemployeed,19465,4,60-69,Low
720666333,55,F,1,Uneducated,Single,NY,91750,no,no,no,cellular,White-collar,18012,4,50-59,Low
720667383,37,M,4,Doctorate,Single,CA,91750,yes,no,no,cellular,Govt,74102,3,30-39,High
720668358,49,F,4,High School,Married,CA,91750,yes,yes,no,unknown,Blue-collar,15597,5,40-49,Low
720670458,56,F,0,Unknown,Single,CA,91750,no,yes,no,unknown,Retirees,38015,3,50-59,Mid
720673008,50,F,1,Uneducated,Married,CA,91750,no,yes,no,unknown,Blue-collar,15515,4,50-59,Low
720674133,45,F,3,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,14975,5,40-49,Low
720676158,55,M,1,High School,Single,TX,91750,no,yes,no,unknown,Govt,96272,4,50-59,High
720677733,45,F,3,High School,Married,NY,91750,yes,yes,no,unknown,Govt,30189,5,40-49,Low
720680058,43,F,5,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,7865,4,40-49,Low
720682308,43,M,5,Unknown,Single,TX,91750,no,yes,no,cellular,Businessman,77639,3,40-49,High
